timestamp,elapsed_seconds,dominant_emotion,confidence,all_emotions,face_box
2025-09-03T18:09:02.203927,2.49,happy,0.58,"{'angry': 0.58, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.23, 'sad': 0.08, 'surprise': 0.01, 'neutral': 0.07}","[350, 115, 166, 220]"
2025-09-03T18:09:02.373193,2.66,happy,0.77,"{'angry': 0.77, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.14, 'sad': 0.03, 'surprise': 0.01, 'neutral': 0.03}","[350, 117, 166, 216]"
2025-09-03T18:09:02.561406,2.85,happy,0.52,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.52, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.16}","[345, 114, 172, 221]"
2025-09-03T18:09:02.720392,3.01,happy,0.41,"{'angry': 0.1, 'disgust': 0.01, 'fear': 0.04, 'happy': 0.24, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.41}","[348, 110, 167, 213]"
2025-09-03T18:09:02.903228,3.19,angry,0.45,"{'angry': 0.17, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.14, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.45}","[345, 108, 172, 216]"
2025-09-03T18:09:03.058749,3.34,neutral,0.38,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.23, 'sad': 0.25, 'surprise': 0.0, 'neutral': 0.38}","[349, 118, 162, 202]"
2025-09-03T18:09:03.215338,3.5,neutral,0.4,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.4, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.4}","[350, 119, 164, 201]"
2025-09-03T18:09:03.371159,3.66,angry,0.36,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.24, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.36}","[349, 118, 163, 204]"
2025-09-03T18:09:03.524875,3.81,neutral,0.46,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.17, 'sad': 0.25, 'surprise': 0.0, 'neutral': 0.46}","[349, 120, 161, 201]"
2025-09-03T18:09:03.682088,3.97,neutral,0.61,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.23, 'sad': 0.08, 'surprise': 0.0, 'neutral': 0.61}","[349, 121, 160, 198]"
2025-09-03T18:09:03.822480,4.11,neutral,0.61,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.18, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.61}","[349, 121, 160, 200]"
2025-09-03T18:09:03.978565,4.26,neutral,0.68,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.16, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.68}","[349, 122, 159, 198]"
2025-09-03T18:09:04.163175,4.45,neutral,0.58,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.23, 'sad': 0.12, 'surprise': 0.0, 'neutral': 0.58}","[348, 120, 161, 201]"
2025-09-03T18:09:04.319684,4.61,neutral,0.64,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.08, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.64}","[347, 121, 163, 199]"
2025-09-03T18:09:04.461215,4.75,neutral,0.64,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.08, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.64}","[347, 121, 163, 199]"
2025-09-03T18:09:04.664230,4.95,neutral,0.4,"{'angry': 0.18, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.04, 'sad': 0.4, 'surprise': 0.0, 'neutral': 0.33}","[348, 121, 161, 200]"
2025-09-03T18:09:04.850605,5.14,neutral,0.44,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.09, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.44}","[349, 124, 163, 198]"
2025-09-03T18:09:05.038340,5.32,neutral,0.42,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.37, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.42}","[347, 121, 166, 202]"
2025-09-03T18:09:05.210390,5.5,neutral,0.59,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.09, 'sad': 0.25, 'surprise': 0.0, 'neutral': 0.59}","[348, 121, 169, 206]"
2025-09-03T18:09:05.393100,5.68,neutral,0.39,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.07, 'sad': 0.38, 'surprise': 0.0, 'neutral': 0.39}","[345, 113, 176, 217]"
2025-09-03T18:09:05.565654,5.85,neutral,0.34,"{'angry': 0.06, 'disgust': 0.02, 'fear': 0.05, 'happy': 0.21, 'sad': 0.31, 'surprise': 0.0, 'neutral': 0.34}","[349, 110, 174, 216]"
2025-09-03T18:09:05.719613,6.01,neutral,0.4,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.4, 'sad': 0.31, 'surprise': 0.0, 'neutral': 0.21}","[355, 113, 172, 216]"
2025-09-03T18:09:05.877170,6.16,neutral,0.41,"{'angry': 0.21, 'disgust': 0.02, 'fear': 0.05, 'happy': 0.09, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.41}","[352, 113, 172, 222]"
2025-09-03T18:09:06.047923,6.33,neutral,0.71,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.04, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.71}","[348, 107, 177, 225]"
2025-09-03T18:09:06.235020,6.52,neutral,0.6,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.15, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.6}","[345, 109, 175, 226]"
2025-09-03T18:09:06.393125,6.68,neutral,0.65,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.07, 'sad': 0.19, 'surprise': 0.0, 'neutral': 0.65}","[346, 112, 174, 219]"
2025-09-03T18:09:06.564178,6.85,neutral,0.73,"{'angry': 0.06, 'disgust': 0.01, 'fear': 0.01, 'happy': 0.06, 'sad': 0.12, 'surprise': 0.0, 'neutral': 0.73}","[347, 110, 173, 216]"
2025-09-03T18:09:06.717215,7.0,neutral,0.45,"{'angry': 0.07, 'disgust': 0.03, 'fear': 0.03, 'happy': 0.07, 'sad': 0.34, 'surprise': 0.0, 'neutral': 0.45}","[349, 108, 174, 219]"
2025-09-03T18:09:06.871493,7.16,neutral,0.4,"{'angry': 0.1, 'disgust': 0.03, 'fear': 0.11, 'happy': 0.02, 'sad': 0.4, 'surprise': 0.0, 'neutral': 0.34}","[357, 112, 173, 215]"
2025-09-03T18:09:07.027510,7.31,neutral,0.47,"{'angry': 0.1, 'disgust': 0.05, 'fear': 0.16, 'happy': 0.01, 'sad': 0.47, 'surprise': 0.01, 'neutral': 0.21}","[367, 107, 177, 226]"
2025-09-03T18:09:07.182270,7.47,neutral,0.6,"{'angry': 0.07, 'disgust': 0.01, 'fear': 0.08, 'happy': 0.01, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.6}","[391, 106, 171, 228]"
2025-09-03T18:09:07.338413,7.62,neutral,0.54,"{'angry': 0.09, 'disgust': 0.01, 'fear': 0.08, 'happy': 0.01, 'sad': 0.27, 'surprise': 0.0, 'neutral': 0.54}","[404, 116, 171, 219]"
2025-09-03T18:09:07.495780,7.78,neutral,0.44,"{'angry': 0.11, 'disgust': 0.05, 'fear': 0.07, 'happy': 0.03, 'sad': 0.3, 'surprise': 0.0, 'neutral': 0.44}","[407, 117, 172, 221]"
2025-09-03T18:09:07.650512,7.94,neutral,0.48,"{'angry': 0.17, 'disgust': 0.05, 'fear': 0.07, 'happy': 0.02, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.48}","[406, 112, 173, 221]"
2025-09-03T18:09:07.819546,8.11,neutral,0.55,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.03, 'sad': 0.26, 'surprise': 0.0, 'neutral': 0.55}","[379, 122, 164, 208]"
2025-09-03T18:09:07.961488,8.25,neutral,0.5,"{'angry': 0.25, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.19, 'surprise': 0.01, 'neutral': 0.5}","[382, 131, 154, 195]"
2025-09-03T18:09:08.116952,8.4,neutral,0.69,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.03, 'sad': 0.17, 'surprise': 0.0, 'neutral': 0.69}","[360, 116, 169, 219]"
2025-09-03T18:09:08.255498,8.54,neutral,0.56,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.01, 'sad': 0.26, 'surprise': 0.01, 'neutral': 0.56}","[358, 118, 170, 222]"
2025-09-03T18:09:08.396620,8.68,neutral,0.56,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.21, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.56}","[357, 115, 169, 212]"
2025-09-03T18:09:08.552562,8.84,neutral,0.44,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.44, 'sad': 0.08, 'surprise': 0.0, 'neutral': 0.4}","[363, 120, 164, 205]"
2025-09-03T18:09:08.708954,8.99,neutral,0.68,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.04, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.68}","[364, 117, 168, 210]"
2025-09-03T18:09:08.863960,9.15,neutral,0.49,"{'angry': 0.07, 'disgust': 0.02, 'fear': 0.02, 'happy': 0.05, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.49}","[360, 114, 176, 222]"
2025-09-03T18:09:09.050279,9.34,neutral,0.65,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.03, 'sad': 0.23, 'surprise': 0.0, 'neutral': 0.65}","[367, 116, 170, 219]"
2025-09-03T18:09:09.222025,9.51,neutral,0.76,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.05, 'sad': 0.12, 'surprise': 0.0, 'neutral': 0.76}","[370, 118, 166, 207]"
2025-09-03T18:09:09.405903,9.69,neutral,0.68,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.04, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.68}","[371, 119, 165, 205]"
2025-09-03T18:09:09.581529,9.87,neutral,0.6,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.03, 'sad': 0.27, 'surprise': 0.0, 'neutral': 0.6}","[371, 120, 166, 208]"
2025-09-03T18:09:09.737574,10.02,neutral,0.64,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.21, 'surprise': 0.01, 'neutral': 0.64}","[370, 121, 167, 207]"
2025-09-03T18:09:09.891929,10.18,neutral,0.47,"{'angry': 0.11, 'disgust': 0.01, 'fear': 0.04, 'happy': 0.02, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.47}","[372, 119, 167, 209]"
2025-09-03T18:09:10.049836,10.34,neutral,0.62,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.23, 'surprise': 0.0, 'neutral': 0.62}","[372, 121, 165, 208]"
2025-09-03T18:09:10.203792,10.49,neutral,0.61,"{'angry': 0.16, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.04, 'sad': 0.15, 'surprise': 0.01, 'neutral': 0.61}","[373, 123, 162, 204]"
2025-09-03T18:09:10.375136,10.66,neutral,0.7,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.04, 'sad': 0.13, 'surprise': 0.02, 'neutral': 0.7}","[375, 122, 163, 206]"
2025-09-03T18:09:10.531365,10.82,neutral,0.69,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.01, 'sad': 0.18, 'surprise': 0.0, 'neutral': 0.69}","[372, 119, 167, 214]"
2025-09-03T18:09:10.703231,10.99,neutral,0.55,"{'angry': 0.16, 'disgust': 0.01, 'fear': 0.05, 'happy': 0.03, 'sad': 0.17, 'surprise': 0.03, 'neutral': 0.55}","[365, 118, 171, 218]"
2025-09-03T18:09:10.859428,11.14,neutral,0.53,"{'angry': 0.18, 'disgust': 0.01, 'fear': 0.05, 'happy': 0.02, 'sad': 0.18, 'surprise': 0.03, 'neutral': 0.53}","[365, 118, 172, 218]"
2025-09-03T18:09:11.014197,11.3,neutral,0.77,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.05, 'sad': 0.12, 'surprise': 0.01, 'neutral': 0.77}","[373, 120, 165, 209]"
2025-09-03T18:09:11.168311,11.45,neutral,0.48,"{'angry': 0.22, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.05, 'sad': 0.14, 'surprise': 0.04, 'neutral': 0.48}","[374, 124, 159, 202]"
2025-09-03T18:09:11.310558,11.6,neutral,0.67,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.07, 'sad': 0.09, 'surprise': 0.02, 'neutral': 0.67}","[366, 117, 171, 219]"
2025-09-03T18:09:11.452740,11.74,neutral,0.52,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.24, 'sad': 0.13, 'surprise': 0.01, 'neutral': 0.52}","[374, 119, 165, 207]"
2025-09-03T18:09:11.585555,11.87,neutral,0.56,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.31, 'surprise': 0.0, 'neutral': 0.56}","[374, 121, 163, 205]"
2025-09-03T18:09:11.730072,12.02,neutral,0.59,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.06, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.59}","[373, 119, 163, 207]"
2025-09-03T18:09:11.887252,12.17,neutral,0.44,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.02, 'sad': 0.39, 'surprise': 0.01, 'neutral': 0.44}","[374, 124, 159, 201]"
2025-09-03T18:09:12.044177,12.33,neutral,0.58,"{'angry': 0.17, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.01, 'sad': 0.58, 'surprise': 0.0, 'neutral': 0.18}","[375, 124, 160, 201]"
2025-09-03T18:09:12.199238,12.48,neutral,0.43,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.02, 'sad': 0.43, 'surprise': 0.01, 'neutral': 0.41}","[375, 123, 160, 202]"
2025-09-03T18:09:12.354811,12.64,neutral,0.47,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.47, 'surprise': 0.0, 'neutral': 0.4}","[375, 123, 160, 202]"
2025-09-03T18:09:12.543255,12.83,neutral,0.73,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.03, 'sad': 0.18, 'surprise': 0.0, 'neutral': 0.73}","[370, 117, 168, 211]"
2025-09-03T18:09:12.698409,12.98,neutral,0.72,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.72, 'sad': 0.05, 'surprise': 0.0, 'neutral': 0.2}","[369, 116, 167, 213]"
2025-09-03T18:09:12.853167,13.14,neutral,0.68,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.68, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.16}","[369, 111, 170, 212]"
2025-09-03T18:09:13.023323,13.31,neutral,0.49,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.49, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.41}","[368, 115, 168, 208]"
2025-09-03T18:09:13.195768,13.48,happy,0.76,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.76, 'sad': 0.05, 'surprise': 0.0, 'neutral': 0.17}","[367, 111, 173, 216]"
2025-09-03T18:09:13.336640,13.62,happy,0.74,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.74, 'sad': 0.06, 'surprise': 0.0, 'neutral': 0.18}","[368, 118, 168, 205]"
2025-09-03T18:09:13.491656,13.78,happy,0.54,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.3, 'sad': 0.08, 'surprise': 0.01, 'neutral': 0.54}","[369, 117, 166, 206]"
2025-09-03T18:09:13.646672,13.93,happy,0.49,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.05, 'sad': 0.49, 'surprise': 0.0, 'neutral': 0.42}","[369, 120, 169, 210]"
2025-09-03T18:09:13.786595,14.07,happy,0.45,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.08, 'sad': 0.38, 'surprise': 0.0, 'neutral': 0.45}","[368, 120, 169, 211]"
2025-09-03T18:09:13.929042,14.21,happy,0.54,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.1, 'sad': 0.28, 'surprise': 0.0, 'neutral': 0.54}","[369, 119, 167, 211]"
2025-09-03T18:09:14.082522,14.37,happy,0.67,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.08, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.67}","[368, 117, 168, 213]"
2025-09-03T18:09:14.237248,14.52,neutral,0.49,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.1, 'sad': 0.34, 'surprise': 0.0, 'neutral': 0.49}","[368, 117, 166, 208]"
2025-09-03T18:09:14.391222,14.68,neutral,0.37,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.35, 'sad': 0.18, 'surprise': 0.0, 'neutral': 0.37}","[368, 117, 166, 208]"
2025-09-03T18:09:14.544704,14.83,neutral,0.39,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.39, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.37}","[370, 117, 166, 208]"
2025-09-03T18:09:14.699840,14.99,neutral,0.36,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.31, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.36}","[369, 117, 167, 208]"
2025-09-03T18:09:14.842379,15.13,neutral,0.54,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.11, 'sad': 0.17, 'surprise': 0.01, 'neutral': 0.54}","[370, 115, 168, 212]"
2025-09-03T18:09:14.984314,15.27,neutral,0.59,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.1, 'sad': 0.18, 'surprise': 0.01, 'neutral': 0.59}","[370, 116, 166, 209]"
2025-09-03T18:09:15.138670,15.42,neutral,0.75,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.03, 'sad': 0.13, 'surprise': 0.01, 'neutral': 0.75}","[366, 112, 173, 221]"
2025-09-03T18:09:15.276964,15.56,neutral,0.54,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.04, 'sad': 0.23, 'surprise': 0.02, 'neutral': 0.54}","[370, 120, 165, 208]"
2025-09-03T18:09:15.417175,15.7,neutral,0.66,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.02, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.66}","[370, 122, 164, 204]"
2025-09-03T18:09:15.549549,15.84,neutral,0.49,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.05, 'sad': 0.32, 'surprise': 0.0, 'neutral': 0.49}","[364, 125, 169, 208]"
2025-09-03T18:09:15.696672,15.98,neutral,0.45,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.11, 'sad': 0.29, 'surprise': 0.03, 'neutral': 0.45}","[370, 127, 163, 203]"
2025-09-03T18:09:15.852517,16.14,neutral,0.77,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.77, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.14}","[366, 119, 165, 204]"
2025-09-03T18:09:16.001342,16.29,neutral,0.6,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.6, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.25}","[365, 113, 169, 213]"
2025-09-03T18:09:16.148850,16.43,neutral,0.76,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.76, 'sad': 0.06, 'surprise': 0.01, 'neutral': 0.11}","[365, 110, 170, 220]"
2025-09-03T18:09:16.303507,16.59,neutral,0.86,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.86, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.09}","[368, 110, 170, 216]"
2025-09-03T18:09:16.444004,16.73,neutral,0.72,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.72, 'sad': 0.06, 'surprise': 0.0, 'neutral': 0.16}","[368, 110, 169, 215]"
2025-09-03T18:09:16.599568,16.89,happy,0.34,"{'angry': 0.23, 'disgust': 0.01, 'fear': 0.04, 'happy': 0.05, 'sad': 0.34, 'surprise': 0.0, 'neutral': 0.32}","[366, 110, 170, 220]"
2025-09-03T18:09:16.772439,17.06,happy,0.64,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.03, 'sad': 0.27, 'surprise': 0.0, 'neutral': 0.64}","[364, 115, 169, 215]"
2025-09-03T18:09:16.913115,17.2,happy,0.62,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.09, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.62}","[365, 114, 167, 209]"
2025-09-03T18:09:17.084633,17.37,happy,0.43,"{'angry': 0.16, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.03, 'sad': 0.3, 'surprise': 0.01, 'neutral': 0.43}","[365, 114, 167, 208]"
2025-09-03T18:09:17.240394,17.53,happy,0.75,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.12, 'surprise': 0.01, 'neutral': 0.75}","[366, 109, 167, 212]"
2025-09-03T18:09:17.393820,17.68,neutral,0.72,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.03, 'sad': 0.11, 'surprise': 0.02, 'neutral': 0.72}","[366, 110, 167, 212]"
2025-09-03T18:09:17.533439,17.82,neutral,0.77,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.03, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.77}","[368, 112, 164, 203]"
2025-09-03T18:09:17.672039,17.96,neutral,0.44,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.01, 'sad': 0.3, 'surprise': 0.04, 'neutral': 0.44}","[375, 110, 167, 213]"
2025-09-03T18:09:17.812789,18.1,neutral,0.52,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.01, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.23}","[406, 120, 156, 203]"
2025-09-03T18:09:17.982687,18.27,neutral,0.42,"{'angry': 0.19, 'disgust': 0.01, 'fear': 0.05, 'happy': 0.04, 'sad': 0.29, 'surprise': 0.0, 'neutral': 0.42}","[426, 128, 151, 194]"
2025-09-03T18:09:18.154965,18.44,neutral,0.79,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.0, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.79}","[430, 125, 152, 201]"
2025-09-03T18:09:18.343116,18.63,neutral,0.44,"{'angry': 0.32, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.01, 'sad': 0.19, 'surprise': 0.01, 'neutral': 0.44}","[429, 128, 152, 201]"
2025-09-03T18:09:18.528132,18.81,neutral,0.63,"{'angry': 0.07, 'disgust': 0.01, 'fear': 0.02, 'happy': 0.02, 'sad': 0.25, 'surprise': 0.0, 'neutral': 0.63}","[415, 127, 161, 210]"
2025-09-03T18:09:18.718999,19.0,neutral,0.37,"{'angry': 0.37, 'disgust': 0.02, 'fear': 0.11, 'happy': 0.01, 'sad': 0.22, 'surprise': 0.0, 'neutral': 0.28}","[400, 126, 158, 193]"
