timestamp,elapsed_seconds,dominant_emotion,confidence,all_emotions,face_box
2025-09-03T18:01:18.803806,0.85,neutral,0.74,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.02, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.74}","[254, 205, 119, 147]"
2025-09-03T18:01:18.912545,0.96,neutral,0.89,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.0, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.89}","[255, 206, 119, 146]"
2025-09-03T18:01:18.991928,1.04,neutral,0.72,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.03, 'sad': 0.17, 'surprise': 0.0, 'neutral': 0.72}","[254, 204, 119, 147]"
2025-09-03T18:01:19.086944,1.14,neutral,0.83,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.83}","[255, 204, 119, 148]"
2025-09-03T18:01:19.179404,1.23,neutral,0.75,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.02, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.75}","[256, 203, 121, 149]"
2025-09-03T18:01:19.257902,1.31,neutral,0.6,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.04, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.6}","[256, 203, 122, 151]"
2025-09-03T18:01:19.335930,1.38,neutral,0.72,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.72}","[257, 203, 122, 151]"
2025-09-03T18:01:19.429271,1.48,neutral,0.71,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.02, 'sad': 0.18, 'surprise': 0.0, 'neutral': 0.71}","[259, 202, 122, 151]"
2025-09-03T18:01:19.522508,1.57,neutral,0.47,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.02, 'sad': 0.3, 'surprise': 0.0, 'neutral': 0.47}","[266, 202, 127, 153]"
2025-09-03T18:01:19.599908,1.65,neutral,0.61,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.01, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.61}","[272, 203, 123, 151]"
2025-09-03T18:01:19.691919,1.74,neutral,0.49,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.01, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.49}","[271, 203, 123, 152]"
2025-09-03T18:01:19.785582,1.83,neutral,0.75,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.0, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.75}","[272, 208, 116, 143]"
2025-09-03T18:01:19.877578,1.93,neutral,0.63,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.0, 'sad': 0.27, 'surprise': 0.0, 'neutral': 0.63}","[272, 204, 121, 151]"
2025-09-03T18:01:19.955462,2.0,neutral,0.69,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.02, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.69}","[272, 205, 120, 149]"
2025-09-03T18:01:20.048169,2.1,neutral,0.72,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.0, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.72}","[272, 203, 123, 151]"
2025-09-03T18:01:20.140529,2.19,neutral,0.63,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.01, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.63}","[272, 209, 116, 142]"
2025-09-03T18:01:20.233550,2.28,neutral,0.75,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.0, 'sad': 0.18, 'surprise': 0.0, 'neutral': 0.75}","[270, 206, 118, 145]"
2025-09-03T18:01:20.325130,2.37,neutral,0.74,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.01, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.74}","[272, 208, 117, 144]"
2025-09-03T18:01:20.417185,2.47,neutral,0.76,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.17, 'surprise': 0.0, 'neutral': 0.76}","[271, 205, 119, 147]"
2025-09-03T18:01:20.508245,2.56,neutral,0.8,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.8}","[271, 205, 119, 147]"
2025-09-03T18:01:20.599397,2.65,neutral,0.84,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.01, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.84}","[271, 205, 119, 148]"
2025-09-03T18:01:20.678832,2.73,neutral,0.82,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.1, 'sad': 0.06, 'surprise': 0.0, 'neutral': 0.82}","[271, 207, 116, 141]"
2025-09-03T18:01:20.756605,2.81,neutral,0.44,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.42, 'sad': 0.09, 'surprise': 0.0, 'neutral': 0.44}","[269, 201, 123, 151]"
2025-09-03T18:01:20.848769,2.9,neutral,0.64,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.64, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.25}","[268, 200, 124, 152]"
2025-09-03T18:01:20.927610,2.98,neutral,0.53,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.53, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.31}","[268, 199, 124, 153]"
2025-09-03T18:01:21.021335,3.07,neutral,0.48,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.41, 'sad': 0.09, 'surprise': 0.0, 'neutral': 0.48}","[270, 203, 119, 146]"
2025-09-03T18:01:21.099760,3.15,neutral,0.71,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.71, 'sad': 0.04, 'surprise': 0.0, 'neutral': 0.23}","[269, 202, 122, 148]"
2025-09-03T18:01:21.193570,3.24,neutral,0.74,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.74, 'sad': 0.04, 'surprise': 0.0, 'neutral': 0.21}","[268, 201, 123, 150]"
2025-09-03T18:01:21.287716,3.34,neutral,0.77,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.77, 'sad': 0.04, 'surprise': 0.0, 'neutral': 0.17}","[268, 201, 123, 149]"
2025-09-03T18:01:21.381388,3.43,happy,0.76,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.76, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.21}","[267, 200, 124, 151]"
2025-09-03T18:01:21.460679,3.51,happy,0.83,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.83, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.14}","[267, 200, 124, 151]"
2025-09-03T18:01:21.552781,3.6,happy,0.85,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.85, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.12}","[266, 199, 125, 152]"
2025-09-03T18:01:21.645583,3.69,happy,0.85,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.85, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.12}","[266, 199, 125, 152]"
2025-09-03T18:01:21.739086,3.79,happy,0.94,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.94, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.06}","[268, 201, 123, 149]"
2025-09-03T18:01:21.816838,3.87,happy,0.63,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.33, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.63}","[267, 203, 124, 152]"
2025-09-03T18:01:21.909052,3.96,happy,0.78,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.78, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.18}","[267, 200, 124, 150]"
2025-09-03T18:01:21.988104,4.04,happy,0.79,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.79, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.19}","[268, 201, 123, 151]"
2025-09-03T18:01:22.081073,4.13,happy,0.83,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.83, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.14}","[267, 200, 124, 150]"
2025-09-03T18:01:22.174053,4.22,happy,0.54,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.32, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.54}","[268, 200, 123, 152]"
2025-09-03T18:01:22.267238,4.32,happy,0.75,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.12, 'sad': 0.09, 'surprise': 0.0, 'neutral': 0.75}","[268, 201, 123, 151]"
2025-09-03T18:01:22.361408,4.41,happy,0.78,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.04, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.78}","[267, 201, 124, 151]"
2025-09-03T18:01:22.455456,4.5,happy,0.78,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.04, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.78}","[267, 201, 124, 151]"
2025-09-03T18:01:22.548244,4.6,neutral,0.75,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.02, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.75}","[267, 201, 124, 152]"
2025-09-03T18:01:22.642190,4.69,neutral,0.58,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.02, 'sad': 0.3, 'surprise': 0.0, 'neutral': 0.58}","[268, 201, 123, 152]"
2025-09-03T18:01:22.733218,4.78,neutral,0.75,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.01, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.75}","[267, 201, 124, 152]"
2025-09-03T18:01:22.825978,4.87,neutral,0.72,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.04, 'sad': 0.17, 'surprise': 0.0, 'neutral': 0.72}","[268, 203, 122, 150]"
2025-09-03T18:01:22.919886,4.97,neutral,0.73,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.73}","[267, 202, 123, 151]"
2025-09-03T18:01:23.014731,5.06,neutral,0.73,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.19, 'surprise': 0.0, 'neutral': 0.73}","[267, 202, 123, 151]"
2025-09-03T18:01:23.107217,5.16,neutral,0.74,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.74}","[268, 201, 123, 151]"
2025-09-03T18:01:23.185131,5.23,neutral,0.53,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.03, 'sad': 0.33, 'surprise': 0.0, 'neutral': 0.53}","[268, 201, 123, 152]"
2025-09-03T18:01:23.264385,5.31,neutral,0.68,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.01, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.68}","[267, 202, 123, 151]"
2025-09-03T18:01:23.357407,5.41,neutral,0.69,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.01, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.69}","[267, 202, 123, 151]"
2025-09-03T18:01:23.435101,5.48,neutral,0.71,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.23, 'surprise': 0.0, 'neutral': 0.71}","[267, 202, 122, 150]"
2025-09-03T18:01:23.514345,5.56,neutral,0.77,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.17, 'surprise': 0.0, 'neutral': 0.77}","[266, 201, 124, 151]"
2025-09-03T18:01:23.606052,5.65,neutral,0.71,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.01, 'sad': 0.22, 'surprise': 0.0, 'neutral': 0.71}","[267, 202, 123, 150]"
2025-09-03T18:01:23.684294,5.73,neutral,0.63,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.01, 'sad': 0.28, 'surprise': 0.0, 'neutral': 0.63}","[267, 202, 123, 150]"
2025-09-03T18:01:23.763908,5.81,neutral,0.7,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.01, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.7}","[266, 202, 123, 151]"
2025-09-03T18:01:23.841378,5.89,neutral,0.7,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.01, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.7}","[266, 202, 123, 151]"
2025-09-03T18:01:23.919555,5.97,neutral,0.7,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.23, 'surprise': 0.0, 'neutral': 0.7}","[266, 202, 122, 150]"
2025-09-03T18:01:24.012138,6.06,neutral,0.69,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.02, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.69}","[265, 202, 124, 151]"
2025-09-03T18:01:24.106209,6.16,neutral,0.63,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.0, 'sad': 0.3, 'surprise': 0.0, 'neutral': 0.63}","[265, 202, 123, 150]"
2025-09-03T18:01:24.199563,6.25,neutral,0.81,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.02, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.81}","[265, 203, 123, 150]"
2025-09-03T18:01:24.278177,6.33,neutral,0.64,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.27, 'surprise': 0.0, 'neutral': 0.64}","[267, 203, 122, 149]"
2025-09-03T18:01:24.354991,6.4,neutral,0.73,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.18, 'surprise': 0.0, 'neutral': 0.73}","[266, 203, 122, 149]"
2025-09-03T18:01:24.432907,6.48,neutral,0.55,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.01, 'sad': 0.33, 'surprise': 0.0, 'neutral': 0.55}","[266, 202, 123, 150]"
2025-09-03T18:01:24.511759,6.56,neutral,0.65,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.01, 'sad': 0.25, 'surprise': 0.0, 'neutral': 0.65}","[266, 202, 122, 150]"
2025-09-03T18:01:24.591108,6.64,neutral,0.74,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.01, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.74}","[266, 201, 125, 151]"
2025-09-03T18:01:24.683224,6.73,neutral,0.6,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.01, 'sad': 0.29, 'surprise': 0.0, 'neutral': 0.6}","[268, 201, 124, 152]"
2025-09-03T18:01:24.761569,6.81,neutral,0.62,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.0, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.62}","[272, 204, 119, 148]"
2025-09-03T18:01:24.839346,6.89,neutral,0.36,"{'angry': 0.03, 'disgust': 0.01, 'fear': 0.25, 'happy': 0.0, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.36}","[280, 203, 121, 151]"
2025-09-03T18:01:24.915637,6.96,neutral,0.44,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.0, 'sad': 0.38, 'surprise': 0.0, 'neutral': 0.44}","[291, 203, 120, 154]"
2025-09-03T18:01:24.995725,7.04,neutral,0.69,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.0, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.69}","[294, 203, 122, 151]"
2025-09-03T18:01:25.072870,7.12,neutral,0.69,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.0, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.69}","[294, 203, 122, 151]"
2025-09-03T18:01:25.163865,7.21,neutral,0.53,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.28, 'happy': 0.0, 'sad': 0.53, 'surprise': 0.0, 'neutral': 0.11}","[313, 203, 125, 161]"
2025-09-03T18:01:25.240366,7.29,neutral,0.49,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.0, 'sad': 0.49, 'surprise': 0.0, 'neutral': 0.27}","[325, 207, 123, 157]"
2025-09-03T18:01:25.318777,7.37,neutral,0.39,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.0, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.39}","[348, 206, 128, 163]"
2025-09-03T18:01:25.396083,7.44,neutral,0.58,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.0, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.58}","[359, 209, 125, 158]"
2025-09-03T18:01:25.473474,7.52,neutral,0.61,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.0, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.61}","[365, 207, 127, 159]"
2025-09-03T18:01:25.566225,7.62,neutral,0.6,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.02, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.6}","[365, 210, 126, 152]"
2025-09-03T18:01:25.659775,7.71,neutral,0.75,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.03, 'sad': 0.12, 'surprise': 0.0, 'neutral': 0.75}","[358, 209, 122, 150]"
2025-09-03T18:01:25.755871,7.8,neutral,0.77,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.02, 'sad': 0.09, 'surprise': 0.0, 'neutral': 0.77}","[357, 207, 122, 149]"
2025-09-03T18:01:25.841906,7.89,neutral,0.59,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.09, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.59}","[357, 208, 122, 149]"
2025-09-03T18:01:25.928464,7.98,neutral,0.64,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.05, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.64}","[358, 208, 121, 148]"
2025-09-03T18:01:26.002041,8.05,neutral,0.6,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.0, 'sad': 0.26, 'surprise': 0.0, 'neutral': 0.6}","[357, 204, 122, 148]"
2025-09-03T18:01:26.084060,8.13,neutral,0.78,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.01, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.78}","[348, 203, 126, 153]"
2025-09-03T18:01:26.162189,8.21,neutral,0.65,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.06, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.65}","[346, 207, 120, 146]"
2025-09-03T18:01:26.239378,8.29,neutral,0.65,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.06, 'sad': 0.16, 'surprise': 0.0, 'neutral': 0.65}","[346, 207, 120, 146]"
2025-09-03T18:01:26.317614,8.37,neutral,0.69,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.02, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.69}","[345, 206, 127, 151]"
2025-09-03T18:01:26.396852,8.45,neutral,0.82,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.01, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.82}","[345, 206, 126, 151]"
2025-09-03T18:01:26.489136,8.54,neutral,0.81,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.05, 'sad': 0.09, 'surprise': 0.0, 'neutral': 0.81}","[344, 205, 124, 151]"
2025-09-03T18:01:26.568785,8.62,neutral,0.72,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.05, 'sad': 0.12, 'surprise': 0.0, 'neutral': 0.72}","[344, 207, 123, 149]"
2025-09-03T18:01:26.645671,8.69,neutral,0.64,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.19, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.64}","[340, 208, 121, 149]"
2025-09-03T18:01:26.722910,8.77,neutral,0.85,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.07, 'sad': 0.05, 'surprise': 0.0, 'neutral': 0.85}","[340, 209, 120, 147]"
2025-09-03T18:01:26.816199,8.87,neutral,0.72,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.1, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.72}","[341, 211, 119, 146]"
2025-09-03T18:01:26.908957,8.96,neutral,0.6,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.16, 'sad': 0.12, 'surprise': 0.0, 'neutral': 0.6}","[341, 210, 119, 147]"
2025-09-03T18:01:27.002407,9.05,neutral,0.47,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.07, 'sad': 0.32, 'surprise': 0.0, 'neutral': 0.47}","[341, 211, 120, 146]"
2025-09-03T18:01:27.095700,9.14,neutral,0.56,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.04, 'sad': 0.27, 'surprise': 0.0, 'neutral': 0.56}","[341, 212, 119, 144]"
2025-09-03T18:01:27.188679,9.24,neutral,0.65,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.03, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.65}","[341, 211, 119, 145]"
2025-09-03T18:01:27.282370,9.33,neutral,0.61,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.05, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.61}","[339, 209, 120, 148]"
2025-09-03T18:01:27.360338,9.41,neutral,0.64,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.02, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.64}","[340, 211, 119, 144]"
2025-09-03T18:01:27.437506,9.49,neutral,0.65,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.02, 'sad': 0.22, 'surprise': 0.0, 'neutral': 0.65}","[340, 210, 119, 146]"
2025-09-03T18:01:27.516992,9.57,neutral,0.43,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.12, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.43}","[340, 212, 119, 145]"
2025-09-03T18:01:27.595756,9.64,neutral,0.75,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.01, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.75}","[341, 211, 119, 145]"
2025-09-03T18:01:27.673755,9.72,neutral,0.68,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.06, 'sad': 0.15, 'surprise': 0.0, 'neutral': 0.68}","[339, 212, 119, 146]"
2025-09-03T18:01:27.750575,9.8,neutral,0.46,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.12, 'sad': 0.31, 'surprise': 0.0, 'neutral': 0.46}","[339, 209, 122, 149]"
2025-09-03T18:01:27.828489,9.88,neutral,0.76,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.04, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.76}","[339, 210, 120, 146]"
2025-09-03T18:01:27.904930,9.95,neutral,0.76,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.04, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.76}","[339, 210, 120, 146]"
2025-09-03T18:01:27.981522,10.03,neutral,0.64,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.05, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.64}","[339, 209, 121, 148]"
2025-09-03T18:01:28.058564,10.11,neutral,0.68,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.03, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.68}","[340, 210, 119, 146]"
